entry_id,source_row_id,source_key,source_file,source_line,arc,section,source_id,title,entry_kind,primary_domain,domain_tags,source_domain_tags,desire_phases,entity_id_candidate,subject_slot_candidate,subject_ids,host_id_candidate,current_holder,canon_tier,classification_basis,review_flags,canon_promotion
NC-CL-R-000259,NC-CL-S-000083,docs/09_collection/ga2-collection-registry-v1.md#G2-I01,docs/09_collection/ga2-collection-registry-v1.md,689,GA2,Institutional/Symbolic Collection States,G2-I01,First Ship Crew and Mission Trust,RELATIONSHIP,C1,C1|C7|C4|C5,C1|C4|C5|C7,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000260,NC-CL-S-000083,docs/09_collection/ga2-collection-registry-v1.md#G2-I01,docs/09_collection/ga2-collection-registry-v1.md,689,GA2,Institutional/Symbolic Collection States,G2-I01,First Ship Crew and Mission Trust,STATE_TRANSITION,C1,C1|C4|C5|C7,C1|C4|C5|C7,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000261,NC-CL-S-000083,docs/09_collection/ga2-collection-registry-v1.md#G2-I01,docs/09_collection/ga2-collection-registry-v1.md,689,GA2,Institutional/Symbolic Collection States,G2-I01,First Ship Crew and Mission Trust,LOSS_OBLIGATION,C1,C1|C4|C5|C7,C1|C4|C5|C7,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000262,NC-CL-S-000084,docs/09_collection/ga2-collection-registry-v1.md#G2-I02,docs/09_collection/ga2-collection-registry-v1.md,703,GA2,Institutional/Symbolic Collection States,G2-I02,Distributed Home / Route Federation Seed,ENTITY,C4,C4|C7|C8,C4|C7|C8,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000263,NC-CL-S-000084,docs/09_collection/ga2-collection-registry-v1.md#G2-I02,docs/09_collection/ga2-collection-registry-v1.md,703,GA2,Institutional/Symbolic Collection States,G2-I02,Distributed Home / Route Federation Seed,STATE_TRANSITION,C4,C4|C7|C8,C4|C7|C8,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000264,NC-CL-S-000084,docs/09_collection/ga2-collection-registry-v1.md#G2-I02,docs/09_collection/ga2-collection-registry-v1.md,703,GA2,Institutional/Symbolic Collection States,G2-I02,Distributed Home / Route Federation Seed,LOSS_OBLIGATION,C4,C4|C7|C8,C4|C7|C8,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000265,NC-CL-S-000085,docs/09_collection/ga2-collection-registry-v1.md#G2-I03,docs/09_collection/ga2-collection-registry-v1.md,717,GA2,Institutional/Symbolic Collection States,G2-I03,Open-Service Worker Network,ENTITY,C1,C1|C6,C1|C6,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000266,NC-CL-S-000085,docs/09_collection/ga2-collection-registry-v1.md#G2-I03,docs/09_collection/ga2-collection-registry-v1.md,717,GA2,Institutional/Symbolic Collection States,G2-I03,Open-Service Worker Network,STATE_TRANSITION,C1,C1|C6,C1|C6,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000267,NC-CL-S-000085,docs/09_collection/ga2-collection-registry-v1.md#G2-I03,docs/09_collection/ga2-collection-registry-v1.md,717,GA2,Institutional/Symbolic Collection States,G2-I03,Open-Service Worker Network,LOSS_OBLIGATION,C1,C1|C6,C1|C6,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000268,NC-CL-S-000086,docs/09_collection/ga2-collection-registry-v1.md#G2-I04,docs/09_collection/ga2-collection-registry-v1.md,731,GA2,Institutional/Symbolic Collection States,G2-I04,“Ghost Ship” Public Story,ENTITY,C4,C4|C5,C4|C5,DISCOVERY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000269,NC-CL-S-000086,docs/09_collection/ga2-collection-registry-v1.md#G2-I04,docs/09_collection/ga2-collection-registry-v1.md,731,GA2,Institutional/Symbolic Collection States,G2-I04,“Ghost Ship” Public Story,STATE_TRANSITION,C4,C4|C5,C4|C5,DISCOVERY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000270,NC-CL-S-000086,docs/09_collection/ga2-collection-registry-v1.md#G2-I04,docs/09_collection/ga2-collection-registry-v1.md,731,GA2,Institutional/Symbolic Collection States,G2-I04,“Ghost Ship” Public Story,LOSS_OBLIGATION,C4,C4|C5,C4|C5,DISCOVERY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000271,NC-CL-S-000086,docs/09_collection/ga2-collection-registry-v1.md#G2-I04,docs/09_collection/ga2-collection-registry-v1.md,731,GA2,Institutional/Symbolic Collection States,G2-I04,“Ghost Ship” Public Story,NARRATIVE_PROMISE,C4,C4|C5,C4|C5,DISCOVERY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000272,NC-CL-S-000087,docs/09_collection/ga2-collection-registry-v1.md#G2-I05,docs/09_collection/ga2-collection-registry-v1.md,745,GA2,Institutional/Symbolic Collection States,G2-I05,Regional Standard War Precedent,ENTITY,C4,C4|C6,C4|C6|C7,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000273,NC-CL-S-000087,docs/09_collection/ga2-collection-registry-v1.md#G2-I05,docs/09_collection/ga2-collection-registry-v1.md,745,GA2,Institutional/Symbolic Collection States,G2-I05,Regional Standard War Precedent,CONTROL_CLAIM,C4,C4|C6|C7,C4|C6|C7,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000274,NC-CL-S-000087,docs/09_collection/ga2-collection-registry-v1.md#G2-I05,docs/09_collection/ga2-collection-registry-v1.md,745,GA2,Institutional/Symbolic Collection States,G2-I05,Regional Standard War Precedent,STATE_TRANSITION,C4,C4|C6|C7,C4|C6|C7,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000275,NC-CL-S-000087,docs/09_collection/ga2-collection-registry-v1.md#G2-I05,docs/09_collection/ga2-collection-registry-v1.md,745,GA2,Institutional/Symbolic Collection States,G2-I05,Regional Standard War Precedent,LOSS_OBLIGATION,C4,C4|C6|C7,C4|C6|C7,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000276,NC-CL-S-000087,docs/09_collection/ga2-collection-registry-v1.md#G2-I05,docs/09_collection/ga2-collection-registry-v1.md,745,GA2,Institutional/Symbolic Collection States,G2-I05,Regional Standard War Precedent,NARRATIVE_PROMISE,C4,C4|C6|C7,C4|C6|C7,SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000277,NC-CL-S-000088,docs/09_collection/ga3-collection-registry-v1.md#G3-P01,docs/09_collection/ga3-collection-registry-v1.md,30,GA3,Local People and Faction Relationships,G3-P01,AR-CIV-001 / Civic Continuity Leader,ENTITY,C1,C1,C1,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000278,NC-CL-S-000088,docs/09_collection/ga3-collection-registry-v1.md#G3-P01,docs/09_collection/ga3-collection-registry-v1.md,30,GA3,Local People and Faction Relationships,G3-P01,AR-CIV-001 / Civic Continuity Leader,RELATIONSHIP,C1,C1,C1,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000279,NC-CL-S-000088,docs/09_collection/ga3-collection-registry-v1.md#G3-P01,docs/09_collection/ga3-collection-registry-v1.md,30,GA3,Local People and Faction Relationships,G3-P01,AR-CIV-001 / Civic Continuity Leader,STATE_TRANSITION,C1,C1,C1,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000280,NC-CL-S-000088,docs/09_collection/ga3-collection-registry-v1.md#G3-P01,docs/09_collection/ga3-collection-registry-v1.md,30,GA3,Local People and Faction Relationships,G3-P01,AR-CIV-001 / Civic Continuity Leader,LOSS_OBLIGATION,C1,C1,C1,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000281,NC-CL-S-000089,docs/09_collection/ga3-collection-registry-v1.md#G3-P02,docs/09_collection/ga3-collection-registry-v1.md,47,GA3,Local People and Faction Relationships,G3-P02,AR-WRK-001 / Foundry Compact Leader,ENTITY,C1,C1|C7,C1|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000282,NC-CL-S-000089,docs/09_collection/ga3-collection-registry-v1.md#G3-P02,docs/09_collection/ga3-collection-registry-v1.md,47,GA3,Local People and Faction Relationships,G3-P02,AR-WRK-001 / Foundry Compact Leader,RELATIONSHIP,C1,C1|C7,C1|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000283,NC-CL-S-000089,docs/09_collection/ga3-collection-registry-v1.md#G3-P02,docs/09_collection/ga3-collection-registry-v1.md,47,GA3,Local People and Faction Relationships,G3-P02,AR-WRK-001 / Foundry Compact Leader,STATE_TRANSITION,C1,C1|C7,C1|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000284,NC-CL-S-000089,docs/09_collection/ga3-collection-registry-v1.md#G3-P02,docs/09_collection/ga3-collection-registry-v1.md,47,GA3,Local People and Faction Relationships,G3-P02,AR-WRK-001 / Foundry Compact Leader,LOSS_OBLIGATION,C1,C1|C7,C1|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000285,NC-CL-S-000090,docs/09_collection/ga3-collection-registry-v1.md#G3-P03,docs/09_collection/ga3-collection-registry-v1.md,61,GA3,Local People and Faction Relationships,G3-P03,AR-NOD-001 / Node Custodian Leader,ENTITY,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000286,NC-CL-S-000090,docs/09_collection/ga3-collection-registry-v1.md#G3-P03,docs/09_collection/ga3-collection-registry-v1.md,61,GA3,Local People and Faction Relationships,G3-P03,AR-NOD-001 / Node Custodian Leader,RELATIONSHIP,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000287,NC-CL-S-000090,docs/09_collection/ga3-collection-registry-v1.md#G3-P03,docs/09_collection/ga3-collection-registry-v1.md,61,GA3,Local People and Faction Relationships,G3-P03,AR-NOD-001 / Node Custodian Leader,STATE_TRANSITION,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000288,NC-CL-S-000090,docs/09_collection/ga3-collection-registry-v1.md#G3-P03,docs/09_collection/ga3-collection-registry-v1.md,61,GA3,Local People and Faction Relationships,G3-P03,AR-NOD-001 / Node Custodian Leader,LOSS_OBLIGATION,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000289,NC-CL-S-000091,docs/09_collection/ga3-collection-registry-v1.md#G3-P04,docs/09_collection/ga3-collection-registry-v1.md,75,GA3,Local People and Faction Relationships,G3-P04,AR-TRN-001 / Transit Assembly Delegate,ENTITY,C1,C1|C7,C1|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000290,NC-CL-S-000091,docs/09_collection/ga3-collection-registry-v1.md#G3-P04,docs/09_collection/ga3-collection-registry-v1.md,75,GA3,Local People and Faction Relationships,G3-P04,AR-TRN-001 / Transit Assembly Delegate,RELATIONSHIP,C1,C1|C7,C1|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000291,NC-CL-S-000091,docs/09_collection/ga3-collection-registry-v1.md#G3-P04,docs/09_collection/ga3-collection-registry-v1.md,75,GA3,Local People and Faction Relationships,G3-P04,AR-TRN-001 / Transit Assembly Delegate,STATE_TRANSITION,C1,C1|C7,C1|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000292,NC-CL-S-000091,docs/09_collection/ga3-collection-registry-v1.md#G3-P04,docs/09_collection/ga3-collection-registry-v1.md,75,GA3,Local People and Faction Relationships,G3-P04,AR-TRN-001 / Transit Assembly Delegate,LOSS_OBLIGATION,C1,C1|C7,C1|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000293,NC-CL-S-000092,docs/09_collection/ga3-collection-registry-v1.md#G3-P05,docs/09_collection/ga3-collection-registry-v1.md,89,GA3,Local People and Faction Relationships,G3-P05,AR-FED-001 / Federalist Leader,ENTITY,C1,C1,C1,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000294,NC-CL-S-000092,docs/09_collection/ga3-collection-registry-v1.md#G3-P05,docs/09_collection/ga3-collection-registry-v1.md,89,GA3,Local People and Faction Relationships,G3-P05,AR-FED-001 / Federalist Leader,RELATIONSHIP,C1,C1,C1,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000295,NC-CL-S-000092,docs/09_collection/ga3-collection-registry-v1.md#G3-P05,docs/09_collection/ga3-collection-registry-v1.md,89,GA3,Local People and Faction Relationships,G3-P05,AR-FED-001 / Federalist Leader,STATE_TRANSITION,C1,C1,C1,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000296,NC-CL-S-000092,docs/09_collection/ga3-collection-registry-v1.md#G3-P05,docs/09_collection/ga3-collection-registry-v1.md,89,GA3,Local People and Faction Relationships,G3-P05,AR-FED-001 / Federalist Leader,LOSS_OBLIGATION,C1,C1,C1,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000297,NC-CL-S-000093,docs/09_collection/ga3-collection-registry-v1.md#G3-P06,docs/09_collection/ga3-collection-registry-v1.md,103,GA3,Local People and Faction Relationships,G3-P06,AR-HEL-001 / Helix Recovery Director,STATE_TRANSITION,C1,C1,C1,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000298,NC-CL-S-000093,docs/09_collection/ga3-collection-registry-v1.md#G3-P06,docs/09_collection/ga3-collection-registry-v1.md,103,GA3,Local People and Faction Relationships,G3-P06,AR-HEL-001 / Helix Recovery Director,LOSS_OBLIGATION,C1,C1,C1,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000299,NC-CL-S-000094,docs/09_collection/ga3-collection-registry-v1.md#G3-P07,docs/09_collection/ga3-collection-registry-v1.md,117,GA3,Local People and Faction Relationships,G3-P07,AR-DEF-001 / Local Defense Commander,ENTITY,C1,C1,C1,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000300,NC-CL-S-000094,docs/09_collection/ga3-collection-registry-v1.md#G3-P07,docs/09_collection/ga3-collection-registry-v1.md,117,GA3,Local People and Faction Relationships,G3-P07,AR-DEF-001 / Local Defense Commander,STATE_TRANSITION,C1,C1,C1,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000301,NC-CL-S-000094,docs/09_collection/ga3-collection-registry-v1.md#G3-P07,docs/09_collection/ga3-collection-registry-v1.md,117,GA3,Local People and Faction Relationships,G3-P07,AR-DEF-001 / Local Defense Commander,LOSS_OBLIGATION,C1,C1,C1,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000302,NC-CL-S-000095,docs/09_collection/ga3-collection-registry-v1.md#G3-P08,docs/09_collection/ga3-collection-registry-v1.md,131,GA3,Local People and Faction Relationships,G3-P08,Garden/Care Service Network,ENTITY,C1,C1|C6,C1|C6,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000303,NC-CL-S-000095,docs/09_collection/ga3-collection-registry-v1.md#G3-P08,docs/09_collection/ga3-collection-registry-v1.md,131,GA3,Local People and Faction Relationships,G3-P08,Garden/Care Service Network,STATE_TRANSITION,C1,C1|C6,C1|C6,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000304,NC-CL-S-000095,docs/09_collection/ga3-collection-registry-v1.md#G3-P08,docs/09_collection/ga3-collection-registry-v1.md,131,GA3,Local People and Faction Relationships,G3-P08,Garden/Care Service Network,LOSS_OBLIGATION,C1,C1|C6,C1|C6,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000305,NC-CL-S-000096,docs/09_collection/ga3-collection-registry-v1.md#G3-P09,docs/09_collection/ga3-collection-registry-v1.md,148,GA3,Local People and Faction Relationships,G3-P09,Local Utility-Frame/Operator Teams,ENTITY,C1,C1|C2,C1|C2,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,SPECIALIST_CORRECTED,PM_MERGE_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000306,NC-CL-S-000096,docs/09_collection/ga3-collection-registry-v1.md#G3-P09,docs/09_collection/ga3-collection-registry-v1.md,148,GA3,Local People and Faction Relationships,G3-P09,Local Utility-Frame/Operator Teams,STATE_TRANSITION,C1,C1|C2,C1|C2,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,SPECIALIST_CORRECTED,PM_MERGE_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000307,NC-CL-S-000096,docs/09_collection/ga3-collection-registry-v1.md#G3-P09,docs/09_collection/ga3-collection-registry-v1.md,148,GA3,Local People and Faction Relationships,G3-P09,Local Utility-Frame/Operator Teams,LOSS_OBLIGATION,C1,C1|C2,C1|C2,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,SPECIALIST_CORRECTED,PM_MERGE_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000308,NC-CL-S-000097,docs/09_collection/ga3-collection-registry-v1.md#G3-P10,docs/09_collection/ga3-collection-registry-v1.md,162,GA3,Local People and Faction Relationships,G3-P10,Ardis-Linked Community/Destination Group,ENTITY,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000309,NC-CL-S-000097,docs/09_collection/ga3-collection-registry-v1.md#G3-P10,docs/09_collection/ga3-collection-registry-v1.md,162,GA3,Local People and Faction Relationships,G3-P10,Ardis-Linked Community/Destination Group,RELATIONSHIP,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000310,NC-CL-S-000097,docs/09_collection/ga3-collection-registry-v1.md#G3-P10,docs/09_collection/ga3-collection-registry-v1.md,162,GA3,Local People and Faction Relationships,G3-P10,Ardis-Linked Community/Destination Group,STATE_TRANSITION,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
